direction,entry_timestamp,exit_timestamp,holding_bars,hypothetical_entry_price,hypothetical_exit_price,hypothetical_stop_price,hypothetical_target_price,outcome,signal_timestamp,simulated_profit,strategy_id,symbol
看跌,2022-01-28T16:00:00-05:00,2022-01-28T16:00:00-05:00,1,554.58,571.41,571.41,520.92,止损,2022-01-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-02-01T16:00:00-05:00,2022-02-11T16:00:00-05:00,9,588.30,572.17,572.17,620.56,止损,2022-01-31T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-02-02T16:00:00-05:00,2022-02-08T16:00:00-05:00,5,606.14,580.21,580.21,657.99,止损,2022-02-01T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2022-02-08T16:00:00-05:00,2022-02-22T16:00:00-05:00,10,577.89,534.17,599.75,534.17,止盈,2022-02-07T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-02-14T16:00:00-05:00,2022-02-24T16:00:00-05:00,8,564.52,523.80,584.88,523.80,止盈,2022-02-11T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-02-16T16:00:00-05:00,2022-02-24T16:00:00-05:00,6,552.37,514.65,571.23,514.65,止盈,2022-02-15T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-02-22T16:00:00-05:00,2022-02-24T16:00:00-05:00,3,536.33,518.01,545.49,518.01,止盈,2022-02-18T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-02-23T16:00:00-05:00,2022-02-23T16:00:00-05:00,1,532.00,540.71,540.71,514.59,止损,2022-02-22T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-02-28T16:00:00-05:00,2022-03-03T16:00:00-05:00,4,545.12,566.26,534.55,566.26,止盈,2022-02-25T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-03-14T16:00:00-04:00,2022-03-14T16:00:00-04:00,1,535.68,543.50,543.50,520.04,止损,2022-03-11T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-03-16T16:00:00-04:00,2022-03-22T16:00:00-04:00,5,556.82,590.98,539.74,590.98,止盈,2022-03-15T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-03-17T16:00:00-04:00,2022-03-18T16:00:00-04:00,2,562.60,585.80,551.00,585.80,止盈,2022-03-16T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-03-18T16:00:00-04:00,2022-04-07T16:00:00-04:00,15,576.81,612.41,559.01,612.41,止盈,2022-03-17T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-03-21T16:00:00-04:00,2022-03-23T16:00:00-04:00,3,581.81,573.34,573.34,598.75,止损,2022-03-18T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-03-24T16:00:00-04:00,2022-03-28T16:00:00-04:00,3,574.14,583.08,583.08,556.26,止损,2022-03-23T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-03-29T16:00:00-04:00,2022-04-06T16:00:00-04:00,7,592.76,575.01,575.01,628.26,止损,2022-03-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-04-08T16:00:00-04:00,2022-04-12T16:00:00-04:00,3,610.00,581.96,581.96,666.08,止损,2022-04-07T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-04-12T16:00:00-04:00,2022-04-25T16:00:00-04:00,9,584.08,544.88,603.68,544.88,止盈,2022-04-11T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-04-13T16:00:00-04:00,2022-04-20T16:00:00-04:00,5,571.50,585.66,585.66,543.18,止损,2022-04-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-04-21T16:00:00-04:00,2022-04-22T16:00:00-04:00,2,592.48,575.08,575.08,627.28,止损,2022-04-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-04-25T16:00:00-04:00,2022-05-20T16:00:00-04:00,20,546.49,555.15,576.71,486.05,到期退出,2022-04-22T16:00:00-04:00,-143.28,M12-FTD-001,TMO
看跌,2022-04-27T16:00:00-04:00,2022-04-28T16:00:00-04:00,2,520.34,538.12,538.12,484.78,止损,2022-04-26T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-05-05T16:00:00-04:00,2022-05-06T16:00:00-04:00,2,559.93,540.84,540.84,598.11,止损,2022-05-04T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-05-10T16:00:00-04:00,2022-05-13T16:00:00-04:00,4,527.29,538.66,538.66,504.55,止损,2022-05-09T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-05-26T16:00:00-04:00,2022-05-27T16:00:00-04:00,2,538.99,550.84,550.84,515.29,止损,2022-05-25T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-05-31T16:00:00-04:00,2022-06-09T16:00:00-04:00,8,568.68,544.27,544.27,617.50,止损,2022-05-27T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-06-02T16:00:00-04:00,2022-06-13T16:00:00-04:00,8,554.56,517.50,573.09,517.50,止盈,2022-06-01T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-06-07T16:00:00-04:00,2022-06-10T16:00:00-04:00,4,550.55,526.85,562.40,526.85,止盈,2022-06-06T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-06-10T16:00:00-04:00,2022-07-06T16:00:00-04:00,17,530.29,552.02,552.02,486.83,止损,2022-06-09T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-06-24T16:00:00-04:00,2022-07-13T16:00:00-04:00,13,541.12,520.90,520.90,581.56,止损,2022-06-23T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-06-27T16:00:00-04:00,2022-06-28T16:00:00-04:00,2,545.84,537.30,537.30,562.92,止损,2022-06-24T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-06-29T16:00:00-04:00,2022-06-30T16:00:00-04:00,2,536.02,545.12,545.12,517.81,止损,2022-06-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-07-01T16:00:00-04:00,2022-07-13T16:00:00-04:00,8,543.95,529.50,529.50,572.85,止损,2022-06-30T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-07-18T16:00:00-04:00,2022-07-18T16:00:00-04:00,1,538.85,527.30,527.30,561.96,止损,2022-07-15T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-07-22T16:00:00-04:00,2022-07-25T16:00:00-04:00,2,573.48,555.55,555.55,609.34,止损,2022-07-21T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-07-27T16:00:00-04:00,2022-07-28T16:00:00-04:00,2,573.01,585.99,566.52,585.99,止盈,2022-07-26T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-07-28T16:00:00-04:00,2022-08-24T16:00:00-04:00,20,589.95,573.15,567.00,635.85,到期退出,2022-07-27T16:00:00-04:00,-366.01,M12-FTD-001,TMO
看涨,2022-08-15T16:00:00-04:00,2022-08-18T16:00:00-04:00,4,603.00,592.46,592.46,624.08,止损,2022-08-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-08-23T16:00:00-04:00,2022-08-25T16:00:00-04:00,3,571.97,584.14,584.14,547.64,止损,2022-08-22T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-08-26T16:00:00-04:00,2022-08-26T16:00:00-04:00,1,584.00,573.11,573.11,605.78,止损,2022-08-25T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-08-30T16:00:00-04:00,2022-08-31T16:00:00-04:00,2,557.42,548.04,562.11,548.04,止盈,2022-08-29T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-09-01T16:00:00-04:00,2022-09-08T16:00:00-04:00,5,542.44,559.14,559.14,509.04,止损,2022-08-31T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-09-08T16:00:00-04:00,2022-09-08T16:00:00-04:00,1,549.90,566.16,541.77,566.16,止盈,2022-09-07T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-09-09T16:00:00-04:00,2022-09-16T16:00:00-04:00,6,566.39,547.29,547.29,604.59,止损,2022-09-08T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-09-13T16:00:00-04:00,2022-09-13T16:00:00-04:00,1,565.00,567.47,567.47,560.06,止损,2022-09-12T16:00:00-04:00,500.00,M12-FTD-001,TMO
看跌,2022-09-16T16:00:00-04:00,2022-09-22T16:00:00-04:00,5,547.65,521.03,560.96,521.03,止盈,2022-09-15T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-09-22T16:00:00-04:00,2022-10-04T16:00:00-04:00,9,522.01,540.21,540.21,485.61,止损,2022-09-21T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-09-28T16:00:00-04:00,2022-09-28T16:00:00-04:00,1,510.68,518.20,518.20,495.63,止损,2022-09-27T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-10-03T16:00:00-04:00,2022-10-03T16:00:00-04:00,1,512.81,521.59,521.59,495.25,止损,2022-09-30T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-10-05T16:00:00-04:00,2022-10-05T16:00:00-04:00,1,535.80,548.83,529.29,548.83,止盈,2022-10-04T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2022-10-06T16:00:00-04:00,2022-10-07T16:00:00-04:00,2,544.34,534.00,534.00,565.02,止损,2022-10-05T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-10-10T16:00:00-04:00,2022-10-11T16:00:00-04:00,2,524.09,500.67,535.80,500.67,止盈,2022-10-07T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2022-10-11T16:00:00-04:00,2022-10-18T16:00:00-04:00,6,507.01,524.09,524.09,472.85,止损,2022-10-10T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2022-10-21T16:00:00-04:00,2022-10-24T16:00:00-04:00,2,486.16,502.17,502.17,454.14,止损,2022-10-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-10-25T16:00:00-04:00,2022-10-26T16:00:00-04:00,2,507.65,495.75,495.75,531.45,止损,2022-10-24T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-10-26T16:00:00-04:00,2022-10-26T16:00:00-04:00,1,500.00,504.70,504.70,490.60,止损,2022-10-25T16:00:00-04:00,500.00,M12-FTD-001,TMO
看涨,2022-11-01T16:00:00-04:00,2022-11-02T16:00:00-04:00,2,516.54,500.39,500.39,548.84,止损,2022-10-31T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2022-11-23T16:00:00-05:00,2022-11-29T16:00:00-05:00,4,545.66,537.64,537.64,561.70,止损,2022-11-22T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-12-09T16:00:00-05:00,2022-12-13T16:00:00-05:00,3,564.00,578.46,556.77,578.46,止盈,2022-12-08T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-12-16T16:00:00-05:00,2022-12-20T16:00:00-05:00,3,549.40,524.92,561.64,524.92,止盈,2022-12-15T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2022-12-19T16:00:00-05:00,2022-12-28T16:00:00-05:00,7,533.85,550.83,550.83,499.89,止损,2022-12-16T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2022-12-28T16:00:00-05:00,2023-01-06T16:00:00-05:00,7,547.38,536.82,536.82,568.50,止损,2022-12-27T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-01-11T16:00:00-05:00,2023-02-08T16:00:00-05:00,20,571.12,579.23,547.44,618.49,到期退出,2023-01-10T16:00:00-05:00,171.21,M12-FTD-001,TMO
看涨,2023-01-12T16:00:00-05:00,2023-01-24T16:00:00-05:00,8,581.97,609.83,568.04,609.83,止盈,2023-01-11T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2023-01-23T16:00:00-05:00,2023-01-24T16:00:00-05:00,2,593.21,584.95,584.95,609.74,止损,2023-01-20T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-01-24T16:00:00-05:00,2023-01-24T16:00:00-05:00,1,609.85,590.00,590.00,649.55,止损,2023-01-23T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2023-02-10T16:00:00-05:00,2023-03-02T16:00:00-05:00,14,567.11,534.69,583.32,534.69,止盈,2023-02-09T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2023-03-06T16:00:00-05:00,2023-03-07T16:00:00-05:00,2,559.51,549.63,549.63,579.28,止损,2023-03-03T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2023-03-08T16:00:00-05:00,2023-03-09T16:00:00-05:00,2,548.28,563.01,563.01,518.82,止损,2023-03-07T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2023-03-13T16:00:00-04:00,2023-03-14T16:00:00-04:00,2,543.49,555.54,555.54,519.39,止损,2023-03-10T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-03-31T16:00:00-04:00,2023-04-13T16:00:00-04:00,9,566.97,587.19,556.86,587.19,止盈,2023-03-30T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2023-04-03T16:00:00-04:00,2023-04-06T16:00:00-04:00,4,569.51,581.21,563.66,581.21,止盈,2023-03-31T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2023-04-14T16:00:00-04:00,2023-04-19T16:00:00-04:00,4,586.40,582.00,582.00,595.20,止损,2023-04-13T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-04-25T16:00:00-04:00,2023-04-25T16:00:00-04:00,1,564.15,570.00,570.00,552.45,止损,2023-04-24T16:00:00-04:00,500.00,M12-FTD-001,TMO
看涨,2023-05-01T16:00:00-04:00,2023-05-02T16:00:00-04:00,2,555.99,543.32,543.32,581.33,止损,2023-04-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-05-15T16:00:00-04:00,2023-05-24T16:00:00-04:00,8,524.25,502.81,534.97,502.81,止盈,2023-05-12T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2023-05-17T16:00:00-04:00,2023-05-17T16:00:00-04:00,1,522.36,522.70,522.70,521.68,止损,2023-05-16T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-06-07T16:00:00-04:00,2023-06-07T16:00:00-04:00,1,514.53,523.19,523.19,497.21,止损,2023-06-06T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-06-13T16:00:00-04:00,2023-06-20T16:00:00-04:00,5,525.48,516.67,516.67,543.10,止损,2023-06-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-06-28T16:00:00-04:00,2023-06-30T16:00:00-04:00,3,511.40,522.31,522.31,489.58,止损,2023-06-27T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-06-30T16:00:00-04:00,2023-07-19T16:00:00-04:00,13,516.48,537.28,506.08,537.28,止盈,2023-06-29T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2023-07-03T16:00:00-04:00,2023-07-03T16:00:00-04:00,1,519.34,515.94,515.94,526.14,止损,2023-06-30T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-07-12T16:00:00-04:00,2023-07-21T16:00:00-04:00,8,525.71,546.59,515.27,546.59,止盈,2023-07-11T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2023-07-24T16:00:00-04:00,2023-08-16T16:00:00-04:00,18,560.00,530.89,530.89,618.22,止损,2023-07-21T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-07-25T16:00:00-04:00,2023-07-25T16:00:00-04:00,1,555.48,559.12,559.12,548.20,止损,2023-07-24T16:00:00-04:00,500.00,M12-FTD-001,TMO
看跌,2023-08-23T16:00:00-04:00,2023-08-23T16:00:00-04:00,1,541.31,533.30,533.30,557.33,止损,2023-08-22T16:00:00-04:00,500.00,M12-FTD-001,TMO
看涨,2023-08-30T16:00:00-04:00,2023-09-05T16:00:00-04:00,4,557.77,544.96,544.96,583.40,止损,2023-08-29T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-09-07T16:00:00-04:00,2023-09-08T16:00:00-04:00,2,535.24,514.84,545.44,514.84,止盈,2023-09-06T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2023-09-08T16:00:00-04:00,2023-09-12T16:00:00-04:00,3,530.00,512.54,538.73,512.54,止盈,2023-09-07T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2023-09-11T16:00:00-04:00,2023-09-15T16:00:00-04:00,5,515.41,532.66,532.66,480.91,止损,2023-09-08T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-09-13T16:00:00-04:00,2023-09-13T16:00:00-04:00,1,499.19,515.00,515.00,467.57,止损,2023-09-12T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2023-09-19T16:00:00-04:00,2023-10-12T16:00:00-04:00,18,505.22,484.64,515.51,484.64,止盈,2023-09-18T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2023-09-28T16:00:00-04:00,2023-09-28T16:00:00-04:00,1,502.05,504.57,504.57,497.00,止损,2023-09-27T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2023-10-17T16:00:00-04:00,2023-10-17T16:00:00-04:00,1,479.00,480.28,480.28,476.44,止损,2023-10-16T16:00:00-04:00,500.00,M12-FTD-001,TMO
看跌,2023-10-19T16:00:00-04:00,2023-10-24T16:00:00-04:00,4,472.30,454.94,480.98,454.94,止盈,2023-10-18T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2023-11-01T16:00:00-04:00,2023-11-15T16:00:00-05:00,11,445.13,469.09,433.15,469.09,止盈,2023-10-31T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2023-11-10T16:00:00-05:00,2023-11-14T16:00:00-05:00,3,443.82,458.84,458.84,413.78,止损,2023-11-09T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-11-27T16:00:00-05:00,2023-11-28T16:00:00-05:00,2,489.22,486.81,486.81,494.04,止损,2023-11-24T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-12-04T16:00:00-05:00,2023-12-05T16:00:00-05:00,2,493.47,489.60,489.60,501.21,止损,2023-12-01T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2023-12-14T16:00:00-05:00,2024-01-12T16:00:00-05:00,20,529.54,544.32,496.88,594.86,到期退出,2023-12-13T16:00:00-05:00,226.27,M12-FTD-001,TMO
看涨,2023-12-20T16:00:00-05:00,2023-12-20T16:00:00-05:00,1,528.00,519.81,519.81,544.38,止损,2023-12-19T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2024-01-22T16:00:00-05:00,2024-01-24T16:00:00-05:00,3,552.88,541.84,541.84,574.96,止损,2024-01-19T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2024-01-25T16:00:00-05:00,2024-01-26T16:00:00-05:00,2,543.23,551.99,551.99,525.71,止损,2024-01-24T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2024-01-26T16:00:00-05:00,2024-01-26T16:00:00-05:00,1,554.00,547.78,547.78,566.45,止损,2024-01-25T16:00:00-05:00,500.00,M12-FTD-001,TMO
看涨,2024-01-30T16:00:00-05:00,2024-01-31T16:00:00-05:00,2,559.50,547.36,547.36,583.78,止损,2024-01-29T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2024-01-31T16:00:00-05:00,2024-01-31T16:00:00-05:00,1,563.30,559.50,559.50,570.90,止损,2024-01-30T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2024-02-22T16:00:00-05:00,2024-03-01T16:00:00-05:00,7,555.00,576.42,544.29,576.42,止盈,2024-02-21T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2024-02-23T16:00:00-05:00,2024-03-06T16:00:00-05:00,9,562.87,588.07,550.27,588.07,止盈,2024-02-22T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2024-02-29T16:00:00-05:00,2024-03-01T16:00:00-05:00,2,574.65,565.02,565.02,593.91,止损,2024-02-28T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2024-03-05T16:00:00-05:00,2024-03-08T16:00:00-05:00,4,581.13,600.35,571.52,600.35,止盈,2024-03-04T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看涨,2024-03-06T16:00:00-05:00,2024-03-15T16:00:00-04:00,8,588.35,580.00,580.00,605.05,止损,2024-03-05T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看涨,2024-03-08T16:00:00-05:00,2024-03-11T16:00:00-04:00,2,597.00,592.50,592.50,606.00,止损,2024-03-07T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2024-03-14T16:00:00-04:00,2024-03-15T16:00:00-04:00,2,590.98,574.88,599.03,574.88,止盈,2024-03-13T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-03-15T16:00:00-04:00,2024-04-12T16:00:00-04:00,20,575.17,565.23,595.10,535.31,到期退出,2024-03-14T16:00:00-04:00,249.37,M12-FTD-001,TMO
看跌,2024-03-26T16:00:00-04:00,2024-04-09T16:00:00-04:00,10,574.01,585.03,585.03,551.97,止损,2024-03-25T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-03-27T16:00:00-04:00,2024-03-27T16:00:00-04:00,1,572.52,574.99,574.99,567.59,止损,2024-03-26T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-04-16T16:00:00-04:00,2024-04-18T16:00:00-04:00,3,559.04,535.68,570.72,535.68,止盈,2024-04-15T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-04-17T16:00:00-04:00,2024-04-17T16:00:00-04:00,1,555.86,549.50,559.04,549.50,止盈,2024-04-16T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-04-18T16:00:00-04:00,2024-04-23T16:00:00-04:00,4,534.80,556.00,556.00,492.40,止损,2024-04-17T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-04-24T16:00:00-04:00,2024-05-21T16:00:00-04:00,20,578.00,590.12,560.00,614.00,到期退出,2024-04-23T16:00:00-04:00,336.67,M12-FTD-001,TMO
看涨,2024-05-10T16:00:00-04:00,2024-05-14T16:00:00-04:00,3,580.17,595.51,572.50,595.51,止盈,2024-05-09T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看涨,2024-05-13T16:00:00-04:00,2024-05-28T16:00:00-04:00,11,591.27,578.81,578.81,616.19,止损,2024-05-10T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-05-29T16:00:00-04:00,2024-06-07T16:00:00-04:00,8,570.11,581.97,581.97,546.39,止损,2024-05-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-06-06T16:00:00-04:00,2024-06-13T16:00:00-04:00,6,575.29,566.72,566.72,592.43,止损,2024-06-05T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-06-07T16:00:00-04:00,2024-06-13T16:00:00-04:00,5,579.51,571.94,571.94,594.65,止损,2024-06-06T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-07-03T16:00:00-04:00,2024-07-08T16:00:00-04:00,3,533.00,541.59,541.59,515.82,止损,2024-07-02T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-07-15T16:00:00-04:00,2024-07-17T16:00:00-04:00,3,546.59,558.06,540.86,558.06,止盈,2024-07-12T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-07-19T16:00:00-04:00,2024-07-23T16:00:00-04:00,3,541.15,557.16,557.16,509.13,止损,2024-07-18T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-07-22T16:00:00-04:00,2024-07-22T16:00:00-04:00,1,540.67,542.23,542.23,537.55,止损,2024-07-19T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-07-25T16:00:00-04:00,2024-08-21T16:00:00-04:00,20,576.14,610.17,552.65,623.12,到期退出,2024-07-24T16:00:00-04:00,724.35,M12-FTD-001,TMO
看涨,2024-07-26T16:00:00-04:00,2024-08-22T16:00:00-04:00,20,600.85,603.86,572.13,658.29,到期退出,2024-07-25T16:00:00-04:00,52.40,M12-FTD-001,TMO
看跌,2024-08-06T16:00:00-04:00,2024-08-06T16:00:00-04:00,1,600.26,611.37,611.37,578.04,止损,2024-08-05T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-08-14T16:00:00-04:00,2024-08-14T16:00:00-04:00,1,602.09,599.46,599.46,607.35,止损,2024-08-13T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-08-21T16:00:00-04:00,2024-08-22T16:00:00-04:00,2,615.00,608.33,608.33,628.34,止损,2024-08-20T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-08-23T16:00:00-04:00,2024-08-28T16:00:00-04:00,4,606.77,613.70,613.70,592.91,止损,2024-08-22T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看涨,2024-09-10T16:00:00-04:00,2024-09-11T16:00:00-04:00,2,620.62,614.10,614.10,633.66,止损,2024-09-09T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-09-24T16:00:00-04:00,2024-09-25T16:00:00-04:00,2,611.21,600.81,616.41,600.81,止盈,2024-09-23T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-10-04T16:00:00-04:00,2024-10-22T16:00:00-04:00,13,602.63,584.91,611.49,584.91,止盈,2024-10-03T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-10-07T16:00:00-04:00,2024-10-14T16:00:00-04:00,6,592.32,603.99,603.99,568.98,止损,2024-10-04T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-10-25T16:00:00-04:00,2024-11-15T16:00:00-05:00,16,560.16,530.82,574.83,530.82,止盈,2024-10-24T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-10-28T16:00:00-04:00,2024-10-28T16:00:00-04:00,1,559.25,553.31,562.22,553.31,止盈,2024-10-25T16:00:00-04:00,1000.00,M12-FTD-001,TMO
看跌,2024-10-29T16:00:00-04:00,2024-11-01T16:00:00-04:00,4,550.96,559.37,559.37,534.14,止损,2024-10-28T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-10-30T16:00:00-04:00,2024-10-30T16:00:00-04:00,1,547.50,553.61,553.61,535.28,止损,2024-10-29T16:00:00-04:00,-500.00,M12-FTD-001,TMO
看跌,2024-11-11T16:00:00-05:00,2024-11-15T16:00:00-05:00,5,549.08,530.14,558.55,530.14,止盈,2024-11-08T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2024-11-13T16:00:00-05:00,2024-11-15T16:00:00-05:00,3,540.00,519.68,550.16,519.68,止盈,2024-11-12T16:00:00-05:00,1000.00,M12-FTD-001,TMO
看跌,2024-11-18T16:00:00-05:00,2024-11-29T16:00:00-05:00,9,511.00,529.40,529.40,474.20,止损,2024-11-15T16:00:00-05:00,-500.00,M12-FTD-001,TMO
看跌,2024-11-19T16:00:00-05:00,2024-11-20T16:00:00-05:00,2,496.19,512.77,512.77,463.03,止损,2024-11-18T16:00:00-05:00,-500.00,M12-FTD-001,TMO
